date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,weekday,date,hour,month,year
2016-11-13 23:00:00,0,281.52,0.0,0.0,1,Clear,sky is clear,831,6,2016-11-13,23,11,2016
2016-11-14 00:00:00,0,281.08,0.0,0.0,1,Clear,sky is clear,538,0,2016-11-14,0,11,2016
2016-11-14 01:00:00,0,279.84,0.0,0.0,1,Clear,sky is clear,338,0,2016-11-14,1,11,2016
2016-11-14 02:00:00,0,279.62,0.0,0.0,1,Clear,sky is clear,275,0,2016-11-14,2,11,2016
2016-11-14 03:00:00,0,279.58,0.0,0.0,1,Clear,sky is clear,354,0,2016-11-14,3,11,2016
2016-11-14 04:00:00,0,278.89,0.0,0.0,1,Clear,sky is clear,856,0,2016-11-14,4,11,2016
2016-11-14 05:00:00,0,278.55,0.0,0.0,1,Clear,sky is clear,2745,0,2016-11-14,5,11,2016
2016-11-14 06:00:00,0,278.29,0.0,0.0,1,Clear,sky is clear,5746,0,2016-11-14,6,11,2016
2016-11-14 07:00:00,0,278.21,0.0,0.0,75,Mist,mist,5553,0,2016-11-14,7,11,2016
2016-11-14 08:00:00,0,278.35,0.0,0.0,90,Clouds,overcast clouds,5498,0,2016-11-14,8,11,2016
2016-11-14 09:00:00,0,279.68,0.0,0.0,90,Clouds,overcast clouds,4698,0,2016-11-14,9,11,2016
2016-11-14 10:00:00,0,280.48,0.0,0.0,90,Clouds,overcast clouds,4044,0,2016-11-14,10,11,2016
2016-11-14 11:00:00,0,281.01,0.0,0.0,90,Clouds,overcast clouds,4132,0,2016-11-14,11,11,2016
2016-11-14 12:00:00,0,281.48,0.0,0.0,90,Clouds,overcast clouds,4325,0,2016-11-14,12,11,2016
2016-11-14 13:00:00,0,281.93,0.0,0.0,90,Clouds,overcast clouds,4114,0,2016-11-14,13,11,2016
2016-11-14 14:00:00,0,283.15,0.0,0.0,90,Clouds,overcast clouds,4500,0,2016-11-14,14,11,2016
2016-11-14 15:00:00,0,283.29,0.0,0.0,75,Clouds,broken clouds,5303,0,2016-11-14,15,11,2016
2016-11-14 16:00:00,0,283.08,0.0,0.0,1,Clear,sky is clear,6248,0,2016-11-14,16,11,2016
2016-11-14 17:00:00,0,282.21,0.0,0.0,1,Clear,sky is clear,5806,0,2016-11-14,17,11,2016
2016-11-14 18:00:00,0,280.44,0.0,0.0,75,Clouds,broken clouds,3901,0,2016-11-14,18,11,2016
2016-11-14 19:00:00,0,280.34,0.0,0.0,40,Clouds,scattered clouds,2554,0,2016-11-14,19,11,2016
2016-11-14 20:00:00,0,279.79,0.0,0.0,1,Clear,sky is clear,2220,0,2016-11-14,20,11,2016
2016-11-14 21:00:00,0,278.72,0.0,0.0,75,Mist,mist,1903,0,2016-11-14,21,11,2016
2016-11-14 22:00:00,0,278.15,0.0,0.0,1,Mist,mist,1239,0,2016-11-14,22,11,2016
2016-11-14 23:00:00,0,277.09,0.0,0.0,40,Fog,fog,873,0,2016-11-14,23,11,2016
2016-11-14 23:00:00,0,277.09,0.0,0.0,40,Mist,mist,873,0,2016-11-14,23,11,2016
2016-11-15 00:00:00,0,275.35,0.0,0.0,90,Fog,fog,492,1,2016-11-15,0,11,2016
2016-11-15 00:00:00,0,275.35,0.0,0.0,90,Mist,mist,492,1,2016-11-15,0,11,2016
2016-11-15 01:00:00,0,274.28,0.0,0.0,1,Mist,mist,315,1,2016-11-15,1,11,2016
2016-11-15 01:00:00,0,274.28,0.0,0.0,1,Fog,fog,315,1,2016-11-15,1,11,2016
2016-11-15 01:00:00,0,274.28,0.0,0.0,1,Haze,haze,315,1,2016-11-15,1,11,2016
2016-11-15 02:00:00,0,273.68,0.0,0.0,1,Mist,mist,242,1,2016-11-15,2,11,2016
2016-11-15 02:00:00,0,273.68,0.0,0.0,1,Fog,fog,242,1,2016-11-15,2,11,2016
2016-11-15 02:00:00,0,273.68,0.0,0.0,1,Haze,haze,242,1,2016-11-15,2,11,2016
2016-11-15 03:00:00,0,273.46,0.0,0.0,1,Mist,mist,323,1,2016-11-15,3,11,2016
2016-11-15 03:00:00,0,273.46,0.0,0.0,1,Fog,fog,323,1,2016-11-15,3,11,2016
2016-11-15 03:00:00,0,273.46,0.0,0.0,1,Haze,haze,323,1,2016-11-15,3,11,2016
2016-11-15 04:00:00,0,273.58,0.0,0.0,75,Mist,mist,888,1,2016-11-15,4,11,2016
2016-11-15 04:00:00,0,273.58,0.0,0.0,75,Fog,fog,888,1,2016-11-15,4,11,2016
2016-11-15 04:00:00,0,273.58,0.0,0.0,75,Haze,haze,888,1,2016-11-15,4,11,2016
2016-11-15 05:00:00,0,274.45,0.0,0.0,75,Mist,mist,2766,1,2016-11-15,5,11,2016
2016-11-15 05:00:00,0,274.45,0.0,0.0,75,Fog,fog,2766,1,2016-11-15,5,11,2016
2016-11-15 06:00:00,0,275.34,0.0,0.0,90,Mist,mist,5639,1,2016-11-15,6,11,2016
2016-11-15 06:00:00,0,275.34,0.0,0.0,90,Fog,fog,5639,1,2016-11-15,6,11,2016
2016-11-15 07:00:00,0,276.46,0.0,0.0,90,Mist,mist,5697,1,2016-11-15,7,11,2016
2016-11-15 07:00:00,0,276.46,0.0,0.0,90,Rain,light rain,5697,1,2016-11-15,7,11,2016
2016-11-15 08:00:00,0,276.65,0.0,0.0,75,Mist,mist,4800,1,2016-11-15,8,11,2016
2016-11-15 09:00:00,0,277.46,0.0,0.0,75,Mist,mist,5325,1,2016-11-15,9,11,2016
2016-11-15 09:00:00,0,277.46,0.0,0.0,75,Haze,haze,5325,1,2016-11-15,9,11,2016
2016-11-15 10:00:00,0,279.15,0.0,0.0,40,Mist,mist,4183,1,2016-11-15,10,11,2016
2016-11-15 11:00:00,0,281.58,0.0,0.0,40,Clouds,scattered clouds,4349,1,2016-11-15,11,11,2016
2016-11-15 12:00:00,0,283.35,0.0,0.0,40,Clouds,scattered clouds,4451,1,2016-11-15,12,11,2016
2016-11-15 13:00:00,0,284.42,0.0,0.0,40,Clouds,scattered clouds,4730,1,2016-11-15,13,11,2016
2016-11-15 14:00:00,0,285.02,0.0,0.0,75,Clouds,broken clouds,5003,1,2016-11-15,14,11,2016
2016-11-15 15:00:00,0,285.59,0.0,0.0,40,Clouds,scattered clouds,5126,1,2016-11-15,15,11,2016
2016-11-15 16:00:00,0,285.29,0.0,0.0,40,Clouds,scattered clouds,6443,1,2016-11-15,16,11,2016
2016-11-15 17:00:00,0,283.61,0.0,0.0,40,Clouds,scattered clouds,6047,1,2016-11-15,17,11,2016
2016-11-15 18:00:00,0,282.59,0.0,0.0,1,Clear,sky is clear,4224,1,2016-11-15,18,11,2016
2016-11-15 19:00:00,0,281.46,0.0,0.0,1,Clear,sky is clear,2924,1,2016-11-15,19,11,2016
2016-11-15 20:00:00,0,279.95,0.0,0.0,1,Clear,sky is clear,2635,1,2016-11-15,20,11,2016
2016-11-15 21:00:00,0,280.02,0.0,0.0,1,Mist,mist,2929,1,2016-11-15,21,11,2016
2016-11-15 22:00:00,0,279.94,0.0,0.0,1,Clear,sky is clear,3164,1,2016-11-15,22,11,2016
2016-11-15 23:00:00,0,278.28,0.0,0.0,1,Clear,sky is clear,1038,1,2016-11-15,23,11,2016
2016-11-16 00:00:00,0,277.16,0.0,0.0,1,Mist,mist,503,2,2016-11-16,0,11,2016
2016-11-16 01:00:00,0,275.97,0.0,0.0,1,Mist,mist,338,2,2016-11-16,1,11,2016
2016-11-16 02:00:00,0,275.16,0.0,0.0,1,Mist,mist,255,2,2016-11-16,2,11,2016
2016-11-16 02:00:00,0,275.16,0.0,0.0,1,Fog,fog,255,2,2016-11-16,2,11,2016
2016-11-16 03:00:00,0,274.47,0.0,0.0,90,Mist,mist,347,2,2016-11-16,3,11,2016
2016-11-16 03:00:00,0,274.47,0.0,0.0,90,Fog,fog,347,2,2016-11-16,3,11,2016
2016-11-16 04:00:00,0,273.78,0.0,0.0,1,Fog,fog,865,2,2016-11-16,4,11,2016
2016-11-16 04:00:00,0,273.78,0.0,0.0,1,Mist,mist,865,2,2016-11-16,4,11,2016
2016-11-16 05:00:00,0,273.84,0.0,0.0,1,Mist,mist,2792,2,2016-11-16,5,11,2016
2016-11-16 06:00:00,0,274.15,0.0,0.0,1,Mist,mist,5695,2,2016-11-16,6,11,2016
2016-11-16 07:00:00,0,273.64,0.0,0.0,75,Mist,mist,4543,2,2016-11-16,7,11,2016
2016-11-16 08:00:00,0,274.7,0.0,0.0,40,Mist,mist,5584,2,2016-11-16,8,11,2016
2016-11-16 09:00:00,0,278.07,0.0,0.0,20,Clouds,few clouds,5112,2,2016-11-16,9,11,2016
2016-11-16 10:00:00,0,281.68,0.0,0.0,20,Clouds,few clouds,4235,2,2016-11-16,10,11,2016
2016-11-16 11:00:00,0,284.48,0.0,0.0,20,Clouds,few clouds,4353,2,2016-11-16,11,11,2016
2016-11-16 12:00:00,0,286.22,0.0,0.0,20,Clouds,few clouds,4549,2,2016-11-16,12,11,2016
2016-11-16 13:00:00,0,287.75,0.0,0.0,20,Clouds,few clouds,4463,2,2016-11-16,13,11,2016
2016-11-16 14:00:00,0,288.68,0.0,0.0,20,Clouds,few clouds,4590,2,2016-11-16,14,11,2016
2016-11-16 15:00:00,0,288.68,0.0,0.0,20,Clouds,few clouds,5317,2,2016-11-16,15,11,2016
2016-11-16 16:00:00,0,287.71,0.0,0.0,40,Clouds,scattered clouds,6312,2,2016-11-16,16,11,2016
2016-11-16 17:00:00,0,286.95,0.0,0.0,1,Clear,sky is clear,5844,2,2016-11-16,17,11,2016
2016-11-16 18:00:00,0,285.47,0.0,0.0,1,Clear,sky is clear,4159,2,2016-11-16,18,11,2016
2016-11-16 19:00:00,0,284.72,0.0,0.0,1,Clear,sky is clear,3057,2,2016-11-16,19,11,2016
2016-11-16 20:00:00,0,283.95,0.0,0.0,1,Clear,sky is clear,2641,2,2016-11-16,20,11,2016
2016-11-16 21:00:00,0,283.76,0.0,0.0,1,Clear,sky is clear,2223,2,2016-11-16,21,11,2016
2016-11-16 22:00:00,0,283.34,0.0,0.0,1,Clear,sky is clear,1430,2,2016-11-16,22,11,2016
2016-11-16 23:00:00,0,283.42,0.0,0.0,1,Clear,sky is clear,890,2,2016-11-16,23,11,2016
2016-11-17 00:00:00,0,283.42,0.0,0.0,1,Clear,sky is clear,475,3,2016-11-17,0,11,2016
2016-11-17 01:00:00,0,283.29,0.0,0.0,1,Clear,sky is clear,309,3,2016-11-17,1,11,2016
2016-11-17 02:00:00,0,282.89,0.0,0.0,1,Clear,sky is clear,258,3,2016-11-17,2,11,2016
2016-11-17 03:00:00,0,282.49,0.0,0.0,1,Clear,sky is clear,344,3,2016-11-17,3,11,2016
2016-11-17 04:00:00,0,281.89,0.0,0.0,1,Clear,sky is clear,839,3,2016-11-17,4,11,2016
2016-11-17 05:00:00,0,281.49,0.0,0.0,1,Clear,sky is clear,2746,3,2016-11-17,5,11,2016
2016-11-17 06:00:00,0,280.81,0.0,0.0,90,Clouds,overcast clouds,5870,3,2016-11-17,6,11,2016
2016-11-17 07:00:00,0,280.41,0.0,0.0,90,Clouds,overcast clouds,5819,3,2016-11-17,7,11,2016
2016-11-17 08:00:00,0,280.75,0.0,0.0,75,Clouds,broken clouds,5074,3,2016-11-17,8,11,2016
2016-11-17 09:00:00,0,281.81,0.0,0.0,75,Clouds,broken clouds,5047,3,2016-11-17,9,11,2016
2016-11-17 10:00:00,0,283.21,0.0,0.0,90,Clouds,overcast clouds,4366,3,2016-11-17,10,11,2016
2016-11-17 11:00:00,0,284.34,0.0,0.0,90,Clouds,overcast clouds,4649,3,2016-11-17,11,11,2016
2016-11-17 12:00:00,0,285.61,0.0,0.0,75,Clouds,broken clouds,4849,3,2016-11-17,12,11,2016
2016-11-17 13:00:00,0,286.22,0.0,0.0,1,Clear,sky is clear,4802,3,2016-11-17,13,11,2016
2016-11-17 14:00:00,0,286.15,0.0,0.0,75,Clouds,broken clouds,5041,3,2016-11-17,14,11,2016
2016-11-17 15:00:00,0,285.82,0.0,0.0,90,Clouds,overcast clouds,5705,3,2016-11-17,15,11,2016
2016-11-17 16:00:00,0,285.36,0.0,0.0,90,Clouds,overcast clouds,6432,3,2016-11-17,16,11,2016
2016-11-17 17:00:00,0,284.75,0.0,0.0,90,Clouds,overcast clouds,5953,3,2016-11-17,17,11,2016
2016-11-17 18:00:00,0,284.22,0.0,0.0,90,Clouds,overcast clouds,4380,3,2016-11-17,18,11,2016
2016-11-17 19:00:00,0,284.16,0.0,0.0,90,Clouds,overcast clouds,3151,3,2016-11-17,19,11,2016
2016-11-17 20:00:00,0,283.49,0.0,0.0,90,Clouds,overcast clouds,2722,3,2016-11-17,20,11,2016
2016-11-17 21:00:00,0,282.96,0.0,0.0,90,Clouds,overcast clouds,3199,3,2016-11-17,21,11,2016
2016-11-17 22:00:00,0,282.22,0.0,0.0,1,Clear,sky is clear,3527,3,2016-11-17,22,11,2016
2016-11-17 23:00:00,0,281.96,0.0,0.0,1,Rain,light rain,1267,3,2016-11-17,23,11,2016
2016-11-18 00:00:00,0,281.22,0.0,0.0,40,Rain,light rain,683,4,2016-11-18,0,11,2016
2016-11-18 01:00:00,0,280.82,0.0,0.0,75,Rain,light rain,389,4,2016-11-18,1,11,2016
2016-11-18 02:00:00,0,280.88,0.0,0.0,90,Rain,light rain,346,4,2016-11-18,2,11,2016
2016-11-18 02:00:00,0,280.88,0.0,0.0,90,Drizzle,light intensity drizzle,346,4,2016-11-18,2,11,2016
2016-11-18 03:00:00,0,280.95,0.0,0.0,90,Rain,light rain,403,4,2016-11-18,3,11,2016
2016-11-18 04:00:00,0,280.69,0.0,0.0,90,Rain,light rain,833,4,2016-11-18,4,11,2016
2016-11-18 04:00:00,0,280.69,0.0,0.0,90,Mist,mist,833,4,2016-11-18,4,11,2016
2016-11-18 05:00:00,0,280.43,0.0,0.0,90,Rain,light rain,2579,4,2016-11-18,5,11,2016
2016-11-18 05:00:00,0,280.43,0.0,0.0,90,Mist,mist,2579,4,2016-11-18,5,11,2016
2016-11-18 06:00:00,0,280.43,0.0,0.0,90,Rain,light rain,5506,4,2016-11-18,6,11,2016
2016-11-18 06:00:00,0,280.43,0.0,0.0,90,Drizzle,drizzle,5506,4,2016-11-18,6,11,2016
2016-11-18 07:00:00,0,280.5,0.0,0.0,90,Rain,moderate rain,5892,4,2016-11-18,7,11,2016
2016-11-18 07:00:00,0,280.5,0.0,0.0,90,Drizzle,drizzle,5892,4,2016-11-18,7,11,2016
2016-11-18 08:00:00,0,280.56,0.0,0.0,90,Rain,light rain,4954,4,2016-11-18,8,11,2016
2016-11-18 08:00:00,0,280.56,0.0,0.0,90,Thunderstorm,proximity thunderstorm with drizzle,4954,4,2016-11-18,8,11,2016
2016-11-18 09:00:00,0,280.35,0.0,0.0,90,Thunderstorm,proximity thunderstorm,4378,4,2016-11-18,9,11,2016
2016-11-18 09:00:00,0,280.35,0.0,0.0,90,Rain,heavy intensity rain,4378,4,2016-11-18,9,11,2016
2016-11-18 09:00:00,0,280.35,0.0,0.0,90,Mist,mist,4378,4,2016-11-18,9,11,2016
2016-11-18 10:00:00,0,279.83,0.0,0.0,90,Thunderstorm,proximity thunderstorm,4211,4,2016-11-18,10,11,2016
2016-11-18 10:00:00,0,279.83,0.0,0.0,90,Rain,heavy intensity rain,4211,4,2016-11-18,10,11,2016
2016-11-18 10:00:00,0,279.83,0.0,0.0,90,Mist,mist,4211,4,2016-11-18,10,11,2016
2016-11-18 11:00:00,0,279.03,0.0,0.0,90,Rain,heavy intensity rain,4540,4,2016-11-18,11,11,2016
2016-11-18 11:00:00,0,279.03,0.0,0.0,90,Mist,mist,4540,4,2016-11-18,11,11,2016
2016-11-18 11:00:00,0,279.03,0.0,0.0,90,Snow,snow,4540,4,2016-11-18,11,11,2016
2016-11-18 12:00:00,0,277.16,0.0,0.0,90,Rain,light rain,4658,4,2016-11-18,12,11,2016
2016-11-18 12:00:00,0,277.16,0.0,0.0,90,Snow,snow,4658,4,2016-11-18,12,11,2016
2016-11-18 12:00:00,0,277.16,0.0,0.0,90,Drizzle,drizzle,4658,4,2016-11-18,12,11,2016
2016-11-18 13:00:00,0,276.75,0.0,0.0,90,Rain,moderate rain,4409,4,2016-11-18,13,11,2016
2016-11-18 13:00:00,0,276.75,0.0,0.0,90,Mist,mist,4409,4,2016-11-18,13,11,2016
2016-11-18 13:00:00,0,276.75,0.0,0.0,90,Snow,snow,4409,4,2016-11-18,13,11,2016
2016-11-18 14:00:00,0,275.09,0.0,0.0,90,Mist,mist,4694,4,2016-11-18,14,11,2016
2016-11-18 14:00:00,0,275.09,0.0,0.0,90,Snow,snow,4694,4,2016-11-18,14,11,2016
2016-11-18 14:00:00,0,275.09,0.0,0.0,90,Rain,light rain,4694,4,2016-11-18,14,11,2016
2016-11-18 14:00:00,0,275.09,0.0,0.0,90,Fog,fog,4694,4,2016-11-18,14,11,2016
2016-11-18 14:00:00,0,275.09,0.0,0.0,90,Drizzle,heavy intensity drizzle,4694,4,2016-11-18,14,11,2016
2016-11-18 15:00:00,0,274.08,0.0,0.0,90,Snow,heavy snow,4872,4,2016-11-18,15,11,2016
2016-11-18 15:00:00,0,274.08,0.0,0.0,90,Mist,mist,4872,4,2016-11-18,15,11,2016
2016-11-18 15:00:00,0,274.08,0.0,0.0,90,Fog,fog,4872,4,2016-11-18,15,11,2016
2016-11-18 15:00:00,0,274.08,0.0,0.0,90,Rain,light rain,4872,4,2016-11-18,15,11,2016
2016-11-18 16:00:00,0,273.84,0.0,0.0,90,Snow,heavy snow,5074,4,2016-11-18,16,11,2016
2016-11-18 16:00:00,0,273.84,0.0,0.0,90,Mist,mist,5074,4,2016-11-18,16,11,2016
2016-11-18 16:00:00,0,273.84,0.0,0.0,90,Fog,fog,5074,4,2016-11-18,16,11,2016
2016-11-18 17:00:00,0,273.62,0.0,0.0,90,Snow,heavy snow,4328,4,2016-11-18,17,11,2016
2016-11-18 17:00:00,0,273.62,0.0,0.0,90,Fog,fog,4328,4,2016-11-18,17,11,2016
2016-11-18 17:00:00,0,273.62,0.0,0.0,90,Mist,mist,4328,4,2016-11-18,17,11,2016
2016-11-18 18:00:00,0,273.59,0.0,0.0,90,Snow,heavy snow,3486,4,2016-11-18,18,11,2016
2016-11-18 18:00:00,0,273.59,0.0,0.0,90,Mist,mist,3486,4,2016-11-18,18,11,2016
2016-11-18 19:00:00,0,273.58,0.0,0.0,90,Snow,light snow,2524,4,2016-11-18,19,11,2016
2016-11-18 19:00:00,0,273.58,0.0,0.0,90,Mist,mist,2524,4,2016-11-18,19,11,2016
2016-11-18 20:00:00,0,273.28,0.0,0.0,90,Snow,light snow,2027,4,2016-11-18,20,11,2016
2016-11-18 20:00:00,0,273.28,0.0,0.0,90,Mist,mist,2027,4,2016-11-18,20,11,2016
2016-11-18 21:00:00,0,273.47,0.0,0.0,90,Snow,light snow,2160,4,2016-11-18,21,11,2016
2016-11-18 21:00:00,0,273.47,0.0,0.0,90,Mist,mist,2160,4,2016-11-18,21,11,2016
2016-11-18 22:00:00,0,273.15,0.0,0.0,90,Snow,light snow,2012,4,2016-11-18,22,11,2016
2016-11-18 23:00:00,0,273.02,0.0,0.0,40,Snow,light snow,1356,4,2016-11-18,23,11,2016
2016-11-18 23:00:00,0,273.02,0.0,0.0,40,Haze,haze,1356,4,2016-11-18,23,11,2016
2016-11-19 00:00:00,0,272.96,0.0,0.0,90,Clouds,overcast clouds,889,5,2016-11-19,0,11,2016
2016-11-19 01:00:00,0,272.58,0.0,0.0,90,Haze,haze,642,5,2016-11-19,1,11,2016
2016-11-19 02:00:00,0,272.62,0.0,0.0,90,Haze,haze,594,5,2016-11-19,2,11,2016
2016-11-19 03:00:00,0,272.71,0.0,0.0,90,Clouds,overcast clouds,505,5,2016-11-19,3,11,2016
2016-11-19 04:00:00,0,272.62,0.0,0.0,90,Clouds,overcast clouds,562,5,2016-11-19,4,11,2016
2016-11-19 05:00:00,0,272.28,0.0,0.0,90,Clouds,overcast clouds,910,5,2016-11-19,5,11,2016
2016-11-19 06:00:00,0,272.09,0.0,0.0,90,Clouds,overcast clouds,1442,5,2016-11-19,6,11,2016
2016-11-19 07:00:00,0,271.53,0.0,0.0,90,Snow,light snow,2173,5,2016-11-19,7,11,2016
2016-11-19 08:00:00,0,271.49,0.0,0.0,40,Snow,light snow,3112,5,2016-11-19,8,11,2016
2016-11-19 09:00:00,0,270.9,0.0,0.0,90,Snow,light snow,3500,5,2016-11-19,9,11,2016
2016-11-19 10:00:00,0,271.15,0.0,0.0,1,Snow,light snow,3831,5,2016-11-19,10,11,2016
2016-11-19 11:00:00,0,271.21,0.0,0.0,90,Snow,light snow,4285,5,2016-11-19,11,11,2016
2016-11-19 12:00:00,0,271.48,0.0,0.0,1,Clear,sky is clear,4389,5,2016-11-19,12,11,2016
2016-11-19 13:00:00,0,271.62,0.0,0.0,75,Snow,light snow,4332,5,2016-11-19,13,11,2016
2016-11-19 14:00:00,0,271.75,0.0,0.0,75,Clouds,broken clouds,4077,5,2016-11-19,14,11,2016
2016-11-19 15:00:00,0,271.78,0.0,0.0,75,Clouds,broken clouds,4082,5,2016-11-19,15,11,2016
2016-11-19 16:00:00,0,271.4,0.0,0.0,75,Clouds,broken clouds,3834,5,2016-11-19,16,11,2016
2016-11-19 17:00:00,0,270.75,0.0,0.0,40,Clouds,scattered clouds,3810,5,2016-11-19,17,11,2016
2016-11-19 18:00:00,0,270.29,0.0,0.0,1,Clear,sky is clear,3704,5,2016-11-19,18,11,2016
2016-11-19 19:00:00,0,269.78,0.0,0.0,1,Clear,sky is clear,3088,5,2016-11-19,19,11,2016
2016-11-19 20:00:00,0,268.97,0.0,0.0,1,Clear,sky is clear,2485,5,2016-11-19,20,11,2016
2016-11-19 21:00:00,0,268.28,0.0,0.0,1,Clear,sky is clear,2795,5,2016-11-19,21,11,2016
2016-11-19 22:00:00,0,267.76,0.0,0.0,1,Clear,sky is clear,4094,5,2016-11-19,22,11,2016
2016-11-19 23:00:00,0,267.16,0.0,0.0,1,Clear,sky is clear,1913,5,2016-11-19,23,11,2016
2016-11-20 00:00:00,0,267.69,0.0,0.0,1,Clear,sky is clear,889,6,2016-11-20,0,11,2016
2016-11-20 01:00:00,0,268.28,0.0,0.0,1,Clear,sky is clear,642,6,2016-11-20,1,11,2016
2016-11-20 02:00:00,0,268.15,0.0,0.0,1,Clear,sky is clear,594,6,2016-11-20,2,11,2016
2016-11-20 03:00:00,0,268.55,0.0,0.0,1,Clear,sky is clear,505,6,2016-11-20,3,11,2016
2016-11-20 04:00:00,0,268.82,0.0,0.0,40,Clouds,scattered clouds,562,6,2016-11-20,4,11,2016
2016-11-20 05:00:00,0,268.82,0.0,0.0,75,Clouds,broken clouds,793,6,2016-11-20,5,11,2016
2016-11-20 06:00:00,0,268.72,0.0,0.0,1,Clear,sky is clear,1193,6,2016-11-20,6,11,2016
2016-11-20 07:00:00,0,269.08,0.0,0.0,75,Clouds,broken clouds,1743,6,2016-11-20,7,11,2016
2016-11-20 08:00:00,0,269.21,0.0,0.0,90,Clouds,overcast clouds,2089,6,2016-11-20,8,11,2016
2016-11-20 09:00:00,0,269.48,0.0,0.0,90,Clouds,overcast clouds,3053,6,2016-11-20,9,11,2016
2016-11-20 10:00:00,0,269.88,0.0,0.0,90,Clouds,overcast clouds,4215,6,2016-11-20,10,11,2016
2016-11-20 11:00:00,0,270.27,0.0,0.0,90,Clouds,overcast clouds,3706,6,2016-11-20,11,11,2016
2016-11-20 12:00:00,0,270.65,0.0,0.0,90,Clouds,overcast clouds,3709,6,2016-11-20,12,11,2016
2016-11-20 13:00:00,0,270.96,0.0,0.0,90,Clouds,overcast clouds,3488,6,2016-11-20,13,11,2016
2016-11-20 14:00:00,0,271.27,0.0,0.0,75,Clouds,broken clouds,3532,6,2016-11-20,14,11,2016
2016-11-20 15:00:00,0,272.02,0.0,0.0,20,Clouds,few clouds,3613,6,2016-11-20,15,11,2016
2016-11-20 16:00:00,0,271.79,0.0,0.0,20,Clouds,few clouds,3946,6,2016-11-20,16,11,2016
2016-11-20 17:00:00,0,270.59,0.0,0.0,20,Clouds,few clouds,3654,6,2016-11-20,17,11,2016
2016-11-20 18:00:00,0,270.22,0.0,0.0,1,Clear,sky is clear,3114,6,2016-11-20,18,11,2016
2016-11-20 19:00:00,0,269.69,0.0,0.0,1,Clear,sky is clear,2516,6,2016-11-20,19,11,2016
2016-11-20 20:00:00,0,269.15,0.0,0.0,1,Clear,sky is clear,2070,6,2016-11-20,20,11,2016
2016-11-20 21:00:00,0,269.15,0.0,0.0,1,Clear,sky is clear,1675,6,2016-11-20,21,11,2016
2016-11-20 22:00:00,0,269.09,0.0,0.0,1,Clear,sky is clear,1299,6,2016-11-20,22,11,2016
2016-11-20 23:00:00,0,268.03,0.0,0.0,1,Clear,sky is clear,956,6,2016-11-20,23,11,2016
2016-11-21 00:00:00,0,268.72,0.0,0.0,40,Clouds,scattered clouds,539,0,2016-11-21,0,11,2016
2016-11-21 01:00:00,0,268.68,0.0,0.0,1,Clear,sky is clear,354,0,2016-11-21,1,11,2016
2016-11-21 02:00:00,0,268.55,0.0,0.0,1,Clear,sky is clear,256,0,2016-11-21,2,11,2016
2016-11-21 03:00:00,0,268.35,0.0,0.0,1,Clear,sky is clear,302,0,2016-11-21,3,11,2016
2016-11-21 04:00:00,0,267.88,0.0,0.0,1,Clear,sky is clear,786,0,2016-11-21,4,11,2016
2016-11-21 05:00:00,0,267.72,0.0,0.0,1,Clear,sky is clear,2587,0,2016-11-21,5,11,2016
2016-11-21 06:00:00,0,267.58,0.0,0.0,1,Clear,sky is clear,5485,0,2016-11-21,6,11,2016
2016-11-21 07:00:00,0,267.58,0.0,0.0,5,Clear,sky is clear,6104,0,2016-11-21,7,11,2016
2016-11-21 08:00:00,0,267.42,0.0,0.0,1,Clear,sky is clear,5277,0,2016-11-21,8,11,2016
2016-11-21 09:00:00,0,269.02,0.0,0.0,1,Clear,sky is clear,4577,0,2016-11-21,9,11,2016
2016-11-21 10:00:00,0,270.9,0.0,0.0,1,Clear,sky is clear,4269,0,2016-11-21,10,11,2016
2016-11-21 11:00:00,0,273.21,0.0,0.0,1,Clear,sky is clear,4304,0,2016-11-21,11,11,2016
2016-11-21 12:00:00,0,274.34,0.0,0.0,1,Clear,sky is clear,4331,0,2016-11-21,12,11,2016
2016-11-21 13:00:00,0,274.72,0.0,0.0,1,Clear,sky is clear,4391,0,2016-11-21,13,11,2016
2016-11-21 14:00:00,0,276.02,0.0,0.0,40,Clouds,scattered clouds,4776,0,2016-11-21,14,11,2016
2016-11-21 15:00:00,0,276.22,0.0,0.0,40,Clouds,scattered clouds,5174,0,2016-11-21,15,11,2016
2016-11-21 16:00:00,0,275.89,0.0,0.0,1,Clear,sky is clear,6292,0,2016-11-21,16,11,2016
2016-11-21 17:00:00,0,274.96,0.0,0.0,1,Clear,sky is clear,5659,0,2016-11-21,17,11,2016
2016-11-21 18:00:00,0,274.3,0.0,0.0,1,Clear,sky is clear,3937,0,2016-11-21,18,11,2016
2016-11-21 19:00:00,0,273.82,0.0,0.0,1,Clear,sky is clear,2709,0,2016-11-21,19,11,2016
2016-11-21 20:00:00,0,273.69,0.0,0.0,1,Clear,sky is clear,2205,0,2016-11-21,20,11,2016
2016-11-21 21:00:00,0,273.44,0.0,0.0,1,Clear,sky is clear,1899,0,2016-11-21,21,11,2016
2016-11-21 22:00:00,0,273.22,0.0,0.0,1,Clear,sky is clear,1297,0,2016-11-21,22,11,2016
2016-11-21 23:00:00,0,273.48,0.0,0.0,1,Clear,sky is clear,866,0,2016-11-21,23,11,2016
2016-11-22 00:00:00,0,273.59,0.0,0.0,1,Clear,sky is clear,460,1,2016-11-22,0,11,2016
